week_window_start,week_window_end,event_id,event_date,home_team_id,home_team,away_team_id,away_team,team_id,team_name,player_id,player_name,position,college,hometown,years_experience
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4242390,Aaron Banks,G,Notre Dame,"{'city': 'Alameda', 'state': 'CA', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426623,Brant Banks,OT,Rice,"{'city': 'Houston', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4873706,Anthony Belton,OT,NC State,"{'city': 'Tallahassee', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,3149687,Chris Brooks,RB,BYU,"{'city': 'Oceanside', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4259592,Sean Clifford,QB,Penn State,"{'city': 'Cincinnati', 'state': 'OH', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4429456,Tyler Cooper,G,Minnesota,"{'city': 'Saint Croix Falls', 'state': 'WI', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426475,Tyrion Davis-Price,RB,LSU,"{'city': 'Baton Rouge', 'state': 'LA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361432,Romeo Doubs,WR,Nevada,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,5278103,Taylor Elgersma,QB,Wilfred Laurier,"{'city': 'London', 'state': 'ON', 'country': 'Canada'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4379401,John FitzPatrick,TE,Georgia,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4701936,Matthew Golden,WR,Texas,"{'city': 'Houston', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4035004,Mecole Hardman,WR,Georgia,"{'city': 'Bowman', 'state': 'GA', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4689334,Malik Heath,WR,Ole Miss,"{'city': 'Jackson', 'state': 'MS', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4244768,Julian Hicks,WR,UAlbany,"{'city': 'Cleveland', 'state': 'OH', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361787,Trey Hill,C,Georgia,"{'city': 'Warner Robins', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4047365,Josh Jacobs,RB,Alabama,"{'city': 'Tulsa', 'state': 'OK', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,3115485,Elgton Jenkins,G,Mississippi State,"{'city': 'Clarksdale', 'state': 'MS', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4360887,Donovan Jennings,G,South Florida,"{'city': 'Tampa', 'state': 'FL', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4878878,Amar Johnson,RB,South Dakota State,"{'city': ""O' Fallon"", 'state': 'MO', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426479,Cornelius Johnson,WR,Michigan,"{'city': 'Greenwich', 'state': 'CT', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4572680,Tucker Kraft,TE,South Dakota State,"{'city': 'Timber Lake', 'state': 'SD', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4427812,J.J. Lippe,G,Northern Illinois,"{'city': 'Milwaukee', 'state': 'WI', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4429023,MarShawn Lloyd,RB,USC,"{'city': 'Wilmington', 'state': 'DE', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4036378,Jordan Love,QB,Utah State,"{'city': 'Bakersfield', 'state': 'CA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4363098,Johnny Lumpkin,TE,Louisiana,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4428037,Jacob Monk,C,Duke,"{'city': 'Clayton', 'state': 'NC', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,3821571,Jordan Morgan,OT,Arizona,"{'city': 'Marana', 'state': 'AZ', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4428085,Luke Musgrave,TE,Oregon State,"{'city': 'Bend', 'state': 'OR', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4428116,Isaiah Neyor,WR,Nebraska,"{'city': 'Fort Worth', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4362249,Jayden Reed,WR,Michigan State,"{'city': 'Naperville', 'state': 'IL', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426411,Sean Rhyan,G,UCLA,"{'city': 'Ladera Ranch', 'state': 'CA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4608679,Will Sheppard,WR,Colorado,"{'city': 'Madisonville', 'state': 'LA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4373030,Ben Sims,TE,Baylor,"{'city': 'San Antonio', 'state': 'TX', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4260223,Lecitus Smith,G,Virginia Tech,"{'city': 'Fitzgerald', 'state': 'GA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4362770,Messiah Swinson,TE,Arizona State,"{'city': 'Bay Shore', 'state': 'NY', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4240615,Kadeem Telfort,OT,UAB,"{'city': 'Miami', 'state': 'FL', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4240435,Zach Tom,OT,Wake Forest,"{'city': 'Prairieville', 'state': 'LA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361429,Rasheed Walker,OT,Penn State,"{'city': 'Waldorf', 'state': 'MD', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4248528,Christian Watson,WR,North Dakota State,"{'city': 'Tampa', 'state': 'FL', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4428850,Dontayvion Wicks,WR,Virginia,"{'city': 'Plaquemine', 'state': 'LA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,2312707,John Williams,G,Cincinnati,"{'city': 'Bolingbrook', 'state': 'IL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4431487,Savion Williams,WR,TCU,"{'city': 'Marshall', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4242512,Malik Willis,QB,Liberty,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4887558,Emanuel Wilson,RB,Fort Valley State,"{'city': 'Charlotte', 'state': 'NC', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4240728,Deslin Alexandre,DE,Pittsburgh,"{'city': 'Pompano Beach', 'state': 'FL', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,3932335,Zayne Anderson,S,BYU,"{'city': 'Stansbury Park', 'state': 'UT', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4709980,Johnathan Baldwin,CB,UNLV,"{'city': 'Houston', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4411769,Corey Ballentine,CB,Washburn,"{'city': 'Montego Bay', 'country': 'Jamaica'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426646,Jared Bartlett,LB,Cincinnati,"{'city': 'Miami', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4429136,Warren Brinson,DT,Georgia,"{'city': 'Savannah', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4373423,Karl Brooks,DE,Bowling Green,"{'city': 'Lansing', 'state': 'MI', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4426794,Omar Brown,S,Nebraska,"{'city': 'Minneapolis', 'state': 'MN', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4688930,Javon Bullard,S,Georgia,"{'city': 'Milledgeville', 'state': 'GA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,3122752,Kenny Clark,DT,UCLA,"{'city': 'San Bernardino', 'state': 'CA', 'country': 'USA'}",10
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4430438,Edgerrin Cooper,LB,Texas A&M,"{'city': 'Covington', 'state': 'LA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361776,Brenton Cox Jr.,DE,Florida,"{'city': 'Stockbridge', 'state': 'GA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4362840,Kingsley Enagbare,DE,South Carolina,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4429576,James Ester,DT,Northern Illinois,"{'city': 'Detroit', 'state': 'MI', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4046523,Rashan Gary,DE,Michigan,"{'city': 'Plainfield', 'state': 'NJ', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4427356,Kamal Hadden,CB,Tennessee,"{'city': 'River Rouge', 'state': 'MI', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4427461,Tyron Herring,CB,Delaware,"{'city': 'Delray Beach', 'state': 'FL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4240542,Nate Hobbs,CB,Illinois,"{'city': 'Louisville', 'state': 'KY', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4567406,Ty'Ron Hopper,LB,Missouri,"{'city': 'Shelby', 'state': 'NC', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4569680,Jamon Johnson,LB,Kentucky,"{'city': 'Hyattsville', 'state': 'MD', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4431433,Kalen King,CB,Penn State,"{'city': 'Detroit', 'state': 'MI', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4239947,Isaiah McDuffie,LB,Boston College,"{'city': 'Buffalo', 'state': 'NY', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4241470,Xavier McKinney,S,Alabama,"{'city': 'Roswell', 'state': 'GA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4259305,Bo Melton,CB,Rutgers,"{'city': 'Mays Landing', 'state': 'NJ', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4242996,Arron Mosby,DE,Fresno State,"{'city': 'Sanger', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4259493,Keisean Nixon,CB,South Carolina,"{'city': 'Compton', 'state': 'CA', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4686830,Devonte O'Malley,DT,Northern Illinois,"{'city': 'Midlothian', 'state': 'IL', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4374037,Kitan Oladapo,S,Oregon State,"{'city': 'Happy Valley', 'state': 'OR', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4683059,Collin Oliver,DE,Oklahoma State,"{'city': 'Oklahoma City', 'state': 'OK', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4695280,Micah Robinson,CB,Tulane,"{'city': 'Atlanta', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4035462,Isaiah Simmons,LB,Clemson,"{'city': 'Olathe', 'state': 'KS', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4567225,Jaylin Simpson,S,Auburn,"{'city': 'Brunswick', 'state': 'GA', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4683643,Barryn Sorrell,DE,Texas,"{'city': 'New Orleans', 'state': 'LA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4429142,Nazir Stackhouse,DT,Georgia,"{'city': 'Stone Mountain', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4430965,Carrington Valentine,CB,Kentucky,"{'city': 'Cincinnati', 'state': 'OH', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4686906,Lukas Van Ness,DE,Iowa,"{'city': 'Barrington', 'state': 'IL', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4379416,Quay Walker,LB,Georgia,"{'city': 'Cordele', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4036153,Kristian Welch,LB,Iowa,"{'city': 'Iola', 'state': 'WI', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4428863,Evan Williams,S,Oregon,"{'city': 'Campbell', 'state': 'CA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4567224,Colby Wooden,DT,Auburn,"{'city': 'Lawrenceville', 'state': 'GA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361791,Devonte Wyatt,DT,Georgia,"{'city': 'Decatur', 'state': 'GA', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,16339,Brandon McManus,PK,Temple,"{'city': 'Hatfield', 'state': 'PA', 'country': 'USA'}",12
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,5294310,Mark McNamee,PK,,"{'city': 'Dublin', 'country': 'Ireland'}",
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4422336,Matt Orzech,LS,Azusa Pacific,"{'city': 'San Diego', 'state': 'CA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4248789,Daniel Whelan,P,UC Davis,"{'city': 'Rancho Mirage', 'state': 'CA', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4361904,Travis Glover,OT,Georgia State,"{'city': 'Vienna', 'state': 'GA', 'country': 'USA'}",2
2025-08-14,2025-08-18,401773003,2025-08-16T17:00Z,11,Indianapolis Colts,9,Green Bay Packers,9,Green Bay Packers,4430349,Keith Randolph,DT,Illinois,"{'city': 'Belleville', 'state': 'IL', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4429205,Jordan Addison,WR,USC,"{'city': 'Frederick', 'state': 'MD', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,3924352,Zack Bailey,G,South Carolina,"{'city': 'Summerville', 'state': 'SC', 'country': 'USA'}",3
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4708049,Gavin Bartholomew,TE,Pittsburgh,"{'city': 'Schuylkill Haven', 'state': 'PA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4590532,Silas Bolden,WR,Texas,"{'city': 'Rancho Cucamonga', 'state': 'CA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,3930270,Blake Brandel,G,Oregon State,"{'city': 'Milwaukie', 'state': 'OR', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4573398,Max Brosmer,QB,Minnesota,"{'city': 'Roswell', 'state': 'GA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4570075,Logan Brown,OT,Kansas,"{'city': 'Grand Rapids', 'state': 'MI', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4367995,Henry Byrd,G,Princeton,"{'city': 'Nashville', 'state': 'TN', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4242431,Ty Chandler,RB,North Carolina,"{'city': 'Nashville', 'state': 'TN', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4361985,Christian Darrisaw,OT,Virginia Tech,"{'city': 'Upper Marlboro', 'state': 'MD', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4565185,Tai Felton,WR,Maryland,"{'city': 'Ashburn', 'state': 'VA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4565297,Dontae Fleming,WR,Tulane,"{'city': 'Laplace', 'state': 'LA', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4045176,Will Fries,G,Penn State,"{'city': 'Cranford', 'state': 'NJ', 'country': 'USA'}",5
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4431548,Michael Gonzalez,G,Louisville,"{'city': 'Indian Trail', 'state': 'NC', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4012556,C.J. Ham,FB,Augustana University (SD),"{'city': 'Duluth', 'state': 'MN', 'country': 'USA'}",9
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4036133,T.J. Hockenson,TE,Iowa,"{'city': 'Chariton', 'state': 'IA', 'country': 'USA'}",7
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4426875,Sam Howell,QB,North Carolina,"{'city': 'Indian Trail', 'state': 'NC', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4690210,Joe Huber,G,Wisconsin,"{'city': 'Dublin', 'state': 'OH', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4431553,Donovan Jackson,G,Ohio State,"{'city': 'Cypress', 'state': 'TX', 'country': 'USA'}",
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,3915802,Lucky Jackson,WR,Western Kentucky,,1
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4262921,Justin Jefferson,WR,LSU,"{'city': 'Saint Rose', 'state': 'LA', 'country': 'USA'}",6
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4360637,Jeshaun Jones,WR,Maryland,"{'city': 'Fort Myers', 'state': 'FL', 'country': 'USA'}",1
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,4245131,Tim Jones,WR,Southern Miss,"{'city': 'Biloxi', 'state': 'MS', 'country': 'USA'}",4
2025-08-14,2025-08-18,401773013,2025-08-16T17:00Z,16,Minnesota Vikings,17,New England Patriots,16,Minnesota Vikings,3042519,Aaron Jones Sr.,RB,UTEP,"{'city': 'El Paso', 'state': 'TX', 'country': 'USA'}",9
